sep=;
Export Date/Time;Fri May 24 2024 17:03:38 GMT+0000 (Coordinated Universal Time),User Email;nicholasjennings@berkeley.edu,Saved Library Name;5/24
Exported From; Saved Library
Index;Original Library Name;Saved Collection Name;Original Color Name;User Color Name;Scan Type;DE00 to Scan;Match Degree;Scan Reference Index;Nix Device;Note;Date Saved;Illuminant;Observer;Measurement Mode;L;a;b;L;c;h;X;Y;Z;sRGB R;sRGB G;sRGB B;HEX;Density Status;Density C;Density M;Density Y;Density K;R400 nm;R410 nm;R420 nm;R430 nm;R440 nm;R450 nm;R460 nm;R470 nm;R480 nm;R490 nm;R500 nm;R510 nm;R520 nm;R530 nm;R540 nm;R550 nm;R560 nm;R570 nm;R580 nm;R590 nm;R600 nm;R610 nm;R620 nm;R630 nm;R640 nm;R650 nm;R660 nm;R670 nm;R680 nm;R690 nm;R700 nm
11;"-";"Backup";"-";"01010";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 16:58:35 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.80777994e+1;4.73487325e+1;3.97444671e+1;4.80777994e+1;6.18184854e+1;4.00100558e+1;2.61261134e-1;1.68557778e-1;3.65063415e-2;192;74;50;#c04a32;T;0.46;0.97;1.34;0.68;3.06651331e-2;3.40794660e-2;3.64123099e-2;3.86446081e-2;3.86396796e-2;3.85274813e-2;3.98467779e-2;4.28448468e-2;4.64757606e-2;5.23512512e-2;7.05721751e-2;1.05623417e-1;1.22669913e-1;1.28566101e-1;1.17811948e-1;1.03760161e-1;8.44263956e-2;6.59250468e-2;5.97570129e-2;7.31100887e-2;1.38190717e-1;3.12275261e-1;5.59309542e-1;7.52043486e-1;8.81170094e-1;9.43298340e-1;9.35556412e-1;9.40170109e-1;9.41160381e-1;9.42466259e-1;9.41709697e-1
12;"-";"Backup";"-";"01011";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 16:58:47 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.44767643e+1;2.27839262e+1;2.89044583e+1;4.44767643e+1;3.68045514e+1;5.17530703e+1;1.75687066e-1;1.41707120e-1;4.41568278e-2;149;89;58;#95593a;T;0.64;0.92;1.26;0.80;4.11845073e-2;4.28693183e-2;4.43723649e-2;4.64247540e-2;4.59086262e-2;4.62390035e-2;4.83293086e-2;5.21876067e-2;5.71145192e-2;6.66831508e-2;9.10752416e-2;1.24934219e-1;1.34839952e-1;1.35592207e-1;1.29186243e-1;1.20315723e-1;1.01215586e-1;7.91039318e-2;7.10504130e-2;8.66228119e-2;1.49228245e-1;2.53299773e-1;3.22464019e-1;3.46686035e-1;3.60547036e-1;3.95350426e-1;5.32294393e-1;6.99311197e-1;8.55266690e-1;9.71248150e-1;9.81309891e-1
13;"-";"Backup";"-";"01100";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 16:59:00 GMT+0000 (Coordinated Universal Time);D50;2;M2;3.90502577e+1;2.20494460e+1;-5.20452063e+1;3.90502577e+1;5.65232834e+1;2.92960406e+2;1.34539473e-1;1.06881884e-1;3.27391193e-1;84;82;178;#5452b2;T;0.94;0.98;0.42;1.00;1.72601968e-1;1.97426841e-1;2.57591069e-1;3.18356425e-1;4.06596959e-1;4.72376615e-1;4.95120138e-1;4.55833882e-1;3.68046552e-1;2.84483969e-1;2.26955250e-1;1.68255448e-1;1.18820257e-1;8.73910934e-2;7.93430880e-2;6.97773620e-2;5.66397533e-2;5.00388294e-2;5.78049384e-2;8.22188482e-2;1.14862286e-1;1.30318418e-1;1.21985406e-1;1.09218173e-1;9.99613702e-2;9.85953286e-2;1.27657011e-1;1.81127191e-1;2.63300091e-1;3.38396907e-1;4.24381733e-1
14;"-";"Backup";"-";"01101";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 16:59:11 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.00675389e+1;2.15245694e+1;-4.73065779e+1;4.00675389e+1;5.19732566e+1;2.94465612e+2;1.40636810e-1;1.12917307e-1;3.07845976e-1;92;84;173;#5c54ad;T;0.89;0.96;0.45;0.97;1.83882907e-1;2.09877446e-1;2.66896307e-1;3.21997583e-1;3.90253842e-1;4.40649420e-1;4.53559905e-1;4.15912211e-1;3.39928806e-1;2.66394496e-1;2.12394819e-1;1.59677237e-1;1.18332654e-1;9.34458897e-2;8.95032734e-2;8.08904916e-2;6.65773600e-2;5.83120771e-2;6.63046166e-2;9.33667868e-2;1.28856778e-1;1.43443659e-1;1.32032216e-1;1.17875084e-1;1.08084641e-1;1.09005451e-1;1.46920919e-1;2.11867854e-1;3.05083096e-1;3.91232193e-1;4.74670768e-1
15;"-";"Backup";"-";"01110";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 16:59:23 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.16145066e+1;-7.30032231e+0;2.44611566e+1;4.16145066e+1;2.55272969e+1;1.06617498e+2;1.08024692e-1;1.22524115e-1;4.32983227e-2;97;101;57;#616539;T;0.88;0.85;1.26;0.91;3.80280539e-2;4.06006277e-2;4.12696972e-2;4.29456495e-2;4.33025509e-2;4.42354083e-2;4.65351157e-2;5.01875095e-2;5.53410761e-2;6.60775751e-2;9.58168134e-2;1.44869685e-1;1.65199190e-1;1.70047462e-1;1.53994203e-1;1.34856343e-1;1.08754903e-1;8.26855302e-2;7.24680126e-2;8.35321099e-2;1.17165998e-1;1.48618206e-1;1.50407031e-1;1.37729302e-1;1.27142861e-1;1.23760037e-1;1.62689596e-1;2.32725069e-1;3.35092187e-1;4.31601852e-1;5.15178204e-1
16;"-";"Backup";"-";"01111";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 16:59:36 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.23037657e+1;-8.07075416e+0;2.25775325e+1;4.23037657e+1;2.39766980e+1;1.09670364e+2;1.11010358e-1;1.26974306e-1;4.88494143e-2;97;103;62;#61673e;T;0.88;0.83;1.21;0.90;4.56122980e-2;4.58260439e-2;4.69012260e-2;4.82887924e-2;4.83142622e-2;4.97615598e-2;5.30016385e-2;5.75737096e-2;6.38951361e-2;7.80869722e-2;1.12135097e-1;1.54425800e-1;1.64403245e-1;1.63458750e-1;1.55313194e-1;1.43712491e-1;1.19568802e-1;9.15221348e-2;7.99563453e-2;9.09418389e-2;1.22520186e-1;1.47616744e-1;1.43997967e-1;1.30677506e-1;1.20525852e-1;1.20855741e-1;1.64300546e-1;2.38314286e-1;3.42441261e-1;4.39968973e-1;5.22379458e-1
17;"-";"Backup";"-";"10000";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 16:59:47 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.48464472e+1;4.99526642e+1;4.97069482e+1;7.48464472e+1;7.04702019e+1;4.48587346e+1;6.63977253e-1;4.80341241e-1;1.26098678e-1;255;143;95;#ff8f5f;T;0.04;0.75;0.83;0.24;9.32022929e-2;1.06209107e-1;1.21351227e-1;1.33780718e-1;1.44818008e-1;1.57609046e-1;1.73374102e-1;1.81646839e-1;1.61315888e-1;1.32031545e-1;1.13020450e-1;9.13824737e-2;7.59612843e-2;6.89891130e-2;1.02952980e-1;2.33780533e-1;4.48937327e-1;7.01393306e-1;8.38207066e-1;9.00256097e-1;9.15789425e-1;9.20213997e-1;9.23279226e-1;9.22031164e-1;9.23689961e-1;9.31004107e-1;9.34564412e-1;9.36970711e-1;9.37900603e-1;9.38954592e-1;9.41178739e-1
18;"-";"Backup";"-";"10001";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 16:59:57 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.43464268e+1;2.79694699e+1;2.98355791e+1;6.43464268e+1;4.08956358e+1;4.68490264e+1;4.04475063e-1;3.32296475e-1;1.32457374e-1;213;136;104;#d58868;T;0.32;0.79;0.81;0.42;1.08957797e-1;1.19408265e-1;1.33456245e-1;1.45870015e-1;1.56544805e-1;1.69375822e-1;1.82280734e-1;1.86043918e-1;1.62211254e-1;1.31261274e-1;1.11919478e-1;9.00811628e-2;7.47110471e-2;6.79391623e-2;1.04827143e-1;2.31315836e-1;4.15337741e-1;5.79075158e-1;6.09215438e-1;5.83311498e-1;5.35224020e-1;4.70119596e-1;4.02299225e-1;3.66888344e-1;3.50333452e-1;3.90052706e-1;5.33293009e-1;7.00300753e-1;8.52855623e-1;9.65195894e-1;9.74374712e-1
19;"-";"Backup";"-";"10010";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 17:00:08 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.14398690e+1;5.12741853e+1;7.93176340e+1;7.14398690e+1;9.44474941e+1;5.71197084e+1;6.05501679e-1;4.28306364e-1;3.76108119e-2;255;132;0;#ff8400;T;0.05;0.82;1.34;0.28;3.42977159e-2;3.58606651e-2;3.73455919e-2;4.01719771e-2;4.07991037e-2;4.03661095e-2;4.19036746e-2;4.60304245e-2;4.98053282e-2;5.45380190e-2;6.56739995e-2;7.62980580e-2;7.68724233e-2;7.58812279e-2;9.63606089e-2;1.87575594e-1;3.47185701e-1;5.68874180e-1;7.30727434e-1;8.30654740e-1;8.72538626e-1;8.91784847e-1;9.02993500e-1;9.06366765e-1;9.10734057e-1;9.19707894e-1;9.24019814e-1;9.27862108e-1;9.30581808e-1;9.32455540e-1;9.33779657e-1
20;"-";"Backup";"-";"10011";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 17:00:18 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.26495689e+1;2.77170402e+1;6.16941022e+1;6.26495689e+1;6.76342854e+1;6.58072546e+1;3.80437589e-1;3.11684404e-1;4.16446745e-2;213;131;32;#d58320;T;0.31;0.82;1.29;0.44;3.63395065e-2;3.89285982e-2;4.11130972e-2;4.34813835e-2;4.40698303e-2;4.47037481e-2;4.70333248e-2;5.13195880e-2;5.60445487e-2;6.32108524e-2;7.68780038e-2;8.60275850e-2;8.36343914e-2;8.09623525e-2;1.06545225e-1;2.03038990e-1;3.51775438e-1;5.10992348e-1;5.71529388e-1;5.72961330e-1;5.40652215e-1;4.85511303e-1;4.20174688e-1;3.81097794e-1;3.60938460e-1;3.95303786e-1;5.38479090e-1;7.07912982e-1;8.65635216e-1;9.83045995e-1;9.95189548e-1
21;"-";"Backup";"-";"10100";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 17:00:30 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.79099177e+1;4.28857632e+0;3.56628591e+0;4.79099177e+1;5.57765919e+0;3.97461667e+1;1.68901680e-1;1.67236399e-1;1.25034530e-1;123;111;108;#7b6f6c;T;0.82;0.91;0.83;0.76;9.00428519e-2;9.78113711e-2;1.12187669e-1;1.27119660e-1;1.43093467e-1;1.59102917e-1;1.75327495e-1;1.82166085e-1;1.61568761e-1;1.32876903e-1;1.13494702e-1;9.03816149e-2;7.34555051e-2;6.60458133e-2;1.00983731e-1;1.83508828e-1;2.65453309e-1;2.91636318e-1;2.53373802e-1;2.09558308e-1;1.74492434e-1;1.46781370e-1;1.23288646e-1;1.06709413e-1;9.62422714e-2;9.47782993e-2;1.21416897e-1;1.69810474e-1;2.44104534e-1;3.10285896e-1;3.90725195e-1
22;"-";"Backup";"-";"10101";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 17:00:43 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.00515572e+1;5.71310352e+0;3.07652491e+0;5.00515572e+1;6.48880246e+0;2.83026092e+1;1.88945748e-1;1.84618498e-1;1.40332447e-1;130;116;114;#827472;T;0.76;0.87;0.78;0.72;1.05141006e-1;1.15248404e-1;1.32737577e-1;1.49287820e-1;1.65497348e-1;1.82122990e-1;1.96401536e-1;1.98774993e-1;1.72815114e-1;1.40650049e-1;1.20344043e-1;9.60337147e-2;7.86065310e-2;7.13248253e-2;1.10483132e-1;2.02101156e-1;2.92163253e-1;3.20364147e-1;2.80245692e-1;2.34952793e-1;1.97459400e-1;1.65599510e-1;1.37784034e-1;1.19164228e-1;1.07810065e-1;1.08945355e-1;1.45470425e-1;2.07456872e-1;2.96558380e-1;3.78730267e-1;4.61885870e-1
23;"-";"Backup";"-";"10110";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 17:00:55 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.09059995e+1;3.05116024e+0;4.13987450e+1;5.09059995e+1;4.15110306e+1;8.57848216e+1;1.90945543e-1;1.91876249e-1;4.17255674e-2;141;118;47;#8d762f;T;0.69;0.86;1.28;0.69;4.07488719e-2;3.94003876e-2;4.03857492e-2;4.24333587e-2;4.32473645e-2;4.44783270e-2;4.72989082e-2;5.16234376e-2;5.62005267e-2;6.46753907e-2;8.18859264e-2;9.32392478e-2;9.08188075e-2;8.84473249e-2;1.17682800e-1;1.97872147e-1;2.87660092e-1;3.34882140e-1;3.10289294e-1;2.69768834e-1;2.31977865e-1;1.98286578e-1;1.66277081e-1;1.42166764e-1;1.26637250e-1;1.23608105e-1;1.62821621e-1;2.30697736e-1;3.27263862e-1;4.15835172e-1;4.95031953e-1
24;"-";"Backup";"-";"10111";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 17:01:05 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.15463048e+1;1.50111730e+0;3.98162509e+1;5.15463048e+1;3.98445378e+1;8.78409074e+1;1.93333530e-1;1.97438035e-1;4.64397854e-2;140;121;52;#8c7934;T;0.70;0.83;1.24;0.68;4.41795327e-2;4.43927459e-2;4.58158851e-2;4.75675724e-2;4.79355305e-2;4.93207984e-2;5.24220578e-2;5.74689172e-2;6.32527620e-2;7.37352446e-2;9.26842466e-2;1.01468258e-1;9.58373398e-2;9.18835402e-2;1.25301406e-1;2.10977957e-1;3.01926821e-1;3.43443364e-1;3.13169241e-1;2.69918829e-1;2.30601072e-1;1.95029378e-1;1.61580563e-1;1.37884289e-1;1.23113915e-1;1.23525105e-1;1.68678179e-1;2.43195981e-1;3.46031249e-1;4.39947248e-1;5.18155754e-1
25;"-";"Backup";"-";"11000";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 17:01:17 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.01914829e+1;6.33486150e+1;7.76253803e-1;5.01914829e+1;6.33533708e+1;7.02049143e-1;3.26934148e-1;1.85794291e-1;1.50211956e-1;211;57;121;#d33979;T;0.34;1.11;0.75;0.63;1.23116292e-1;1.39925420e-1;1.56289756e-1;1.69282183e-1;1.81740537e-1;1.97419703e-1;2.09911078e-1;2.08374739e-1;1.79543808e-1;1.42439440e-1;1.12041138e-1;8.63907784e-2;7.11622164e-2;6.48570284e-2;7.49487653e-2;8.08410123e-2;7.53997266e-2;6.75352067e-2;7.56639019e-2;1.18758261e-1;2.40559563e-1;4.68391448e-1;7.02913702e-1;8.41677070e-1;9.27159250e-1;9.54351127e-1;9.48061347e-1;9.49272275e-1;9.48815405e-1;9.49266016e-1;9.48974371e-1
26;"-";"Backup";"-";"11001";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 17:01:29 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.48029224e+1;4.18542006e+1;-9.38891225e+0;4.48029224e+1;4.28943561e+1;3.47356474e+2;2.16576602e-1;1.44012236e-1;1.53715795e-1;164;74;123;#a44a7b;T;0.54;1.08;0.74;0.78;1.29186407e-1;1.43511757e-1;1.59816355e-1;1.73529506e-1;1.87571123e-1;2.03536958e-1;2.14448497e-1;2.11038604e-1;1.81417271e-1;1.44713715e-1;1.15227029e-1;8.94719437e-2;7.44528845e-2;6.89228848e-2;8.26058090e-2;9.21990052e-2;8.78710002e-2;7.86857456e-2;8.70946422e-2;1.31701291e-1;2.27752686e-1;3.31516594e-1;3.67334962e-1;3.68053377e-1;3.67300987e-1;4.03693318e-1;5.44705510e-1;7.10709929e-1;8.61697733e-1;9.71501291e-1;9.78493869e-1
27;"-";"Backup";"-";"11010";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 17:01:40 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.89559010e+1;5.25486087e+1;4.02900522e+1;4.89559010e+1;6.62166488e+1;3.74780923e+1;2.83636622e-1;1.75582758e-1;3.80263205e-2;201;69;51;#c94533;T;0.41;1.06;1.32;0.66;3.41152661e-2;3.82910073e-2;4.00385670e-2;4.18741666e-2;4.11225297e-2;4.10800241e-2;4.30277884e-2;4.66140695e-2;5.02752215e-2;5.62458150e-2;6.89399540e-2;8.05189759e-2;8.05505067e-2;7.96625093e-2;9.14395303e-2;1.08197182e-1;1.09734319e-1;9.37755480e-2;8.45203921e-2;1.04972295e-1;1.89784676e-1;3.75926375e-1;6.04768872e-1;7.70017803e-1;8.78789008e-1;9.30543482e-1;9.26178277e-1;9.31228220e-1;9.32429492e-1;9.33098376e-1;9.33781326e-1
