sep=;
Export Date/Time;Sat Feb 03 2024 04:31:42 GMT+0000 (Coordinated Universal Time),User Email;nicholasjennings@berkeley.edu,Saved Library Name;02022024
Exported From; Saved Library
Index;Original Library Name;Saved Collection Name;Original Color Name;User Color Name;Scan Type;DE00 to Scan;Match Degree;Scan Reference Index;Nix Device;Note;Date Saved;Illuminant;Observer;Measurement Mode;L;a;b;L;c;h;X;Y;Z;sRGB R;sRGB G;sRGB B;HEX;Density Status;Density C;Density M;Density Y;Density K;R400 nm;R410 nm;R420 nm;R430 nm;R440 nm;R450 nm;R460 nm;R470 nm;R480 nm;R490 nm;R500 nm;R510 nm;R520 nm;R530 nm;R540 nm;R550 nm;R560 nm;R570 nm;R580 nm;R590 nm;R600 nm;R610 nm;R620 nm;R630 nm;R640 nm;R650 nm;R660 nm;R670 nm;R680 nm;R690 nm;R700 nm
11;"-";"Iter";"-";"K goshiyama ocher";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:05:00 GMT+0000 (Coordinated Universal Time);D50;2;M2;8.16743243e+1;1.71198025e+1;1.04289840e+1;8.16743243e+1;2.00462301e+1;3.13487974e+1;6.48745808e-1;5.96990305e-1;4.06667794e-1;240;191;184;#f0bfb8;T;0.12;0.31;0.31;0.20;3.38016212e-1;4.05199707e-1;4.57382321e-1;4.79522794e-1;4.80101585e-1;4.89640564e-1;5.01366019e-1;5.11314750e-1;5.13605237e-1;5.15560925e-1;5.13904274e-1;4.87797379e-1;4.59525973e-1;4.44559664e-1;4.71956640e-1;5.08844733e-1;5.58286726e-1;6.40598297e-1;7.05939293e-1;7.44002700e-1;7.54836023e-1;7.58943379e-1;7.61625230e-1;7.65335083e-1;7.71322668e-1;7.95235991e-1;8.21881473e-1;8.42494726e-1;8.53865921e-1;8.57625842e-1;8.55784595e-1
12;"-";"Iter";"-";"Kyo no oto adzuki iro";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:05:22 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.90092990e+1;3.76913815e+1;3.26167388e+0;5.90092990e+1;3.78322449e+1;4.94584541e+0;3.62922728e-1;2.70378001e-1;2.06659330e-1;203;114;138;#cb728a;T;0.32;0.76;0.62;0.51;2.27493286e-1;2.78992265e-1;3.14373225e-1;3.31886232e-1;3.04500729e-1;2.80313402e-1;2.41812214e-1;2.04979733e-1;1.80202127e-1;1.64295107e-1;1.54953793e-1;1.52625024e-1;1.56957045e-1;1.64676934e-1;1.70367241e-1;1.74956650e-1;1.88928083e-1;2.31707066e-1;2.97898859e-1;3.80156130e-1;4.47824478e-1;4.89482433e-1;5.12709796e-1;5.30819356e-1;5.45870423e-1;5.79958916e-1;6.47581160e-1;7.26022661e-1;7.98167288e-1;8.52591276e-1;8.66333187e-1
13;"-";"Iter";"-";"Kyo iro higashiyama moonlight";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:05:45 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.25995157e+1;3.86436687e+1;3.89186881e+1;6.25995157e+1;5.48452132e+1;4.52031576e+1;4.14754919e-1;3.11089708e-1;9.29769083e-2;225;122;84;#e17a54;T;0.23;0.74;0.95;0.44;1.27018437e-1;1.34428114e-1;1.32064372e-1;1.26865119e-1;1.15393914e-1;1.09705463e-1;1.03986233e-1;1.01968788e-1;1.04096927e-1;1.08533025e-1;1.13904357e-1;1.28293604e-1;1.50145650e-1;1.72222108e-1;1.90250337e-1;2.05386341e-1;2.29574367e-1;2.82547563e-1;3.58983934e-1;4.56768125e-1;5.42473674e-1;6.00639522e-1;6.38734758e-1;6.70107841e-1;6.94860935e-1;7.37971663e-1;7.90959179e-1;8.42608571e-1;8.80176008e-1;9.03323889e-1;9.05264616e-1
14;"-";"Iter";"-";"KWZ grapefruit";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:06:02 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.73780348e+1;4.76494757e+1;4.00179962e+1;6.73780348e+1;6.22246941e+1;4.00249267e+1;5.20199069e-1;3.71347920e-1;1.15153864e-1;252;125;95;#fc7d5f;T;0.11;0.72;0.86;0.36;1.30080670e-1;1.44967481e-1;1.48054063e-1;1.46216437e-1;1.38272494e-1;1.36141062e-1;1.35154232e-1;1.36817738e-1;1.37525007e-1;1.39188319e-1;1.43110067e-1;1.50006354e-1;1.58445030e-1;1.68452054e-1;1.82145208e-1;2.04468966e-1;2.41301358e-1;3.19414169e-1;4.36177760e-1;5.84750950e-1;7.14484513e-1;8.00890148e-1;8.49938095e-1;8.74180019e-1;8.90910387e-1;9.08479929e-1;9.16764319e-1;9.24298525e-1;9.28394973e-1;9.29084957e-1;9.26213801e-1
15;"-";"Iter";"-";"Iwi frost descent";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:06:33 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.19591942e+1;-2.62939035e+1;-2.55630811e+1;4.19591942e+1;3.66720667e+1;2.24192582e+2;8.61538712e-2;1.24736355e-1;2.03859126e-1;0;112;140;#00708c;T;1.33;0.74;0.60;0.98;1.07707061e-1;1.05629526e-1;1.31390721e-1;1.67138353e-1;2.12529704e-1;2.43296131e-1;2.70260632e-1;2.91478842e-1;3.08147103e-1;3.23966861e-1;3.22349757e-1;2.82572478e-1;2.25576550e-1;1.79815441e-1;1.43019140e-1;1.13617517e-1;8.89080018e-2;7.27597550e-2;6.27461672e-2;5.54615892e-2;5.00062145e-2;4.49925475e-2;4.07503173e-2;3.92932296e-2;3.89728360e-2;4.25156392e-2;5.89032583e-2;9.23438892e-2;1.48821950e-1;1.97321877e-1;2.70054638e-1
16;"-";"Iter";"-";"D ancient copper";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:07:11 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.04109719e+1;4.58521166e+1;3.71293583e+1;5.04109719e+1;5.90000495e+1;3.89992802e+1;2.82551416e-1;1.87648692e-1;4.77783680e-2;197;82;60;#c5523c;T;0.37;1.04;1.23;0.64;5.15097305e-2;5.19442074e-2;5.15615866e-2;5.27877547e-2;5.43700904e-2;5.51490411e-2;5.63822649e-2;5.92168979e-2;6.20013177e-2;6.53675869e-2;6.98878840e-2;7.51484409e-2;7.93958306e-2;8.42471644e-2;9.01146978e-2;9.79214460e-2;1.08695880e-1;1.30593970e-1;1.67248845e-1;2.32594028e-1;3.29192281e-1;4.42069799e-1;5.33037424e-1;5.86024523e-1;6.19744003e-1;6.41074061e-1;6.47406518e-1;6.57400370e-1;6.66333735e-1;6.71952188e-1;6.75257146e-1
17;"-";"Iter";"-";"Mg bordeaux ";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:07:42 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.48749134e+1;4.09481494e+1;9.04068430e-1;5.48749134e+1;4.09581284e+1;1.26479199e+0;3.20747475e-1;2.28088640e-1;1.84074265e-1;195;101;132;#c36584;T;0.35;0.86;0.67;0.58;1.79279447e-1;2.11178407e-1;2.39684671e-1;2.58332729e-1;2.54343748e-1;2.50056118e-1;2.31736526e-1;2.06006750e-1;1.80935740e-1;1.60685152e-1;1.44642010e-1;1.33374631e-1;1.28031507e-1;1.27430484e-1;1.30159080e-1;1.34501070e-1;1.43469661e-1;1.68117106e-1;2.15999112e-1;3.01477373e-1;3.99950355e-1;4.70759839e-1;5.03607571e-1;5.17563224e-1;5.26850224e-1;5.44514596e-1;5.78772306e-1;6.20208919e-1;6.60314679e-1;6.89656258e-1;6.98885739e-1
18;"-";"Iter";"-";"D golden honey ";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:07:56 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.89241313e+1;1.76494995e+1;5.23747239e+1;7.89241313e+1;5.52685855e+1;7.13769522e+1;5.99729406e-1;5.47968919e-1;1.42172137e-1;246;182;96;#f6b660;T;0.11;0.36;0.72;0.23;6.75951689e-2;7.20584616e-2;8.03151652e-2;9.02218819e-2;1.07085116e-1;1.24317028e-1;1.57121018e-1;2.03218922e-1;2.62335449e-1;3.27127278e-1;3.72033864e-1;3.97254705e-1;4.13819522e-1;4.26842272e-1;4.32517499e-1;4.44845229e-1;4.82238084e-1;5.61174452e-1;6.40304983e-1;7.09491014e-1;7.54438818e-1;7.89538085e-1;8.20274174e-1;8.41995776e-1;8.59176576e-1;8.82315338e-1;8.97364736e-1;9.10233259e-1;9.17662442e-1;9.20916498e-1;9.19459581e-1
19;"-";"Iter";"-";"Cross red";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:08:06 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.34599203e+1;6.58894215e+1;2.64199726e+1;6.34599203e+1;7.09889486e+1;2.18495228e+1;5.25398076e-1;3.21418158e-1;1.39477115e-1;255;92;111;#ff5c6f;T;0.08;1.07;0.79;0.39;1.64855957e-1;1.78025782e-1;1.89404368e-1;1.96841657e-1;1.93644062e-1;1.90397292e-1;1.79397628e-1;1.63785383e-1;1.35927409e-1;1.04761682e-1;8.30768198e-2;6.63276315e-2;5.60041890e-2;5.15665933e-2;5.89748397e-2;7.71566704e-2;1.11250557e-1;2.29572102e-1;4.51904953e-1;6.85279608e-1;8.05603981e-1;8.44488025e-1;8.65069628e-1;8.76662374e-1;8.86791348e-1;9.03451681e-1;9.14829791e-1;9.24288869e-1;9.28786695e-1;9.28673267e-1;9.28600192e-1
20;"-";"Iter";"-";"Di maple";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:08:34 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.28433326e+1;3.17415336e+1;2.39401884e+1;7.28433326e+1;3.97574845e+1;3.70244312e+1;5.50081670e-1;4.49262899e-1;2.22661377e-1;242;155;137;#f29b89;T;0.13;0.49;0.57;0.30;2.05535933e-1;2.32189387e-1;2.54589885e-1;2.68107951e-1;2.65869230e-1;2.67256945e-1;2.68471628e-1;2.70638227e-1;2.72026271e-1;2.81176269e-1;2.93216377e-1;2.95035571e-1;2.99302280e-1;3.10958833e-1;3.30842346e-1;3.37369502e-1;3.46898347e-1;3.93242419e-1;4.75592136e-1;5.81755936e-1;6.75797045e-1;7.50724137e-1;8.09483409e-1;8.47295582e-1;8.73998225e-1;8.99032712e-1;9.10311639e-1;9.20118272e-1;9.25202608e-1;9.26444650e-1;9.24139082e-1
21;"-";"Iter";"-";"C lunch date";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:09:00 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.36811033e+1;1.96347068e+1;1.50924261e+1;7.36811033e+1;2.47649558e+1;3.75480636e+1;5.16960797e-1;4.62092436e-1;2.80206900e-1;223;167;154;#dfa79a;T;0.17;0.41;0.46;0.31;2.09021270e-1;2.30071574e-1;2.56921530e-1;2.76616454e-1;2.95627475e-1;3.17608923e-1;3.47763479e-1;3.79873246e-1;4.06596035e-1;4.28235918e-1;4.32164401e-1;4.12227005e-1;3.89093846e-1;3.75148565e-1;3.73629749e-1;3.66076469e-1;3.60442400e-1;3.85560781e-1;4.52236503e-1;5.54532886e-1;6.46561086e-1;6.99153244e-1;7.18100607e-1;7.18161225e-1;7.17441440e-1;7.16677606e-1;7.12271452e-1;7.09262490e-1;7.08289027e-1;7.07263649e-1;7.05753505e-1
22;"-";"Iter";"-";"Lamy crystal beryl";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:09:17 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.14679177e+1;6.62923673e+1;-3.30986383e+1;5.14679177e+1;7.40958691e+1;3.33467833e+2;3.51272599e-1;1.96751455e-1;3.44130893e-1;206;60;181;#ce3cb5;T;0.36;1.01;0.41;0.63;3.17230552e-1;3.85625750e-1;4.53833699e-1;4.97849137e-1;5.18628478e-1;5.18189311e-1;4.62229729e-1;3.69084835e-1;2.75006175e-1;1.98385343e-1;1.46100566e-1;1.11014664e-1;9.24596041e-2;8.44012499e-2;9.19239148e-2;9.39285159e-2;8.54962766e-2;7.61386305e-2;8.27744529e-2;1.21991746e-1;2.37741649e-1;4.52579200e-1;6.62005723e-1;7.81448483e-1;8.54754448e-1;8.86719406e-1;8.96453917e-1;9.09444630e-1;9.16859210e-1;9.21197474e-1;9.20097291e-1
23;"-";"Iter";"-";"Lamy red";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:09:28 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.25391707e+1;5.63636957e+1;1.81640147e+1;7.25391707e+1;5.92182204e+1;1.78622853e+1;6.48160648e-1;4.44664421e-1;2.50923791e-1;255;131;148;#ff8394;T;0.07;0.82;0.56;0.27;3.18555623e-1;3.94874483e-1;4.63101029e-1;4.95880038e-1;4.31744874e-1;3.69094580e-1;2.82971025e-1;2.01944575e-1;1.38815656e-1;9.64476913e-2;7.78812617e-2;6.40552342e-2;5.60274348e-2;5.22974879e-2;7.93143883e-2;2.05214456e-1;4.19525176e-1;6.62940204e-1;7.79837251e-1;8.29109311e-1;8.44034851e-1;8.56108963e-1;8.70019913e-1;8.79423678e-1;8.88581336e-1;9.04934764e-1;9.14991975e-1;9.22601283e-1;9.26615536e-1;9.27938640e-1;9.25918698e-1
24;"-";"Iter";"-";"F cognac brown";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:09:48 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.40379584e+1;1.89780878e+1;3.86209555e+1;7.40379584e+1;4.30319186e+1;6.38307966e+1;5.20333960e-1;4.67630629e-1;1.63590853e-1;230;168;111;#e6a86f;T;0.17;0.42;0.69;0.29;1.19903445e-1;1.26315817e-1;1.36615112e-1;1.46153331e-1;1.60724044e-1;1.75091669e-1;1.94888264e-1;2.17066258e-1;2.41793782e-1;2.75202841e-1;3.08935314e-1;3.36783737e-1;3.58962744e-1;3.79565328e-1;3.94208044e-1;3.95170867e-1;4.01267767e-1;4.40118581e-1;5.03916085e-1;5.80049515e-1;6.39376819e-1;6.82100594e-1;7.16862857e-1;7.44968772e-1;7.67041564e-1;8.00076485e-1;8.29491019e-1;8.56624603e-1;8.75640750e-1;8.87540698e-1;8.86936367e-1
25;"-";"Iter";"-";"F violet blue";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:10:00 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.33152159e+1;1.38927553e+1;-2.14077943e+1;7.33152159e+1;2.55206251e+1;3.02981870e+2;4.89516363e-1;4.56459646e-1;5.56621386e-1;191;172;220;#bfacdc;T;0.30;0.36;0.18;0.34;3.83329630e-1;5.04575908e-1;6.33225083e-1;7.08683252e-1;7.34921396e-1;7.39979386e-1;7.14174628e-1;6.66007280e-1;6.10088646e-1;5.61401069e-1;5.17311335e-1;4.67901498e-1;4.37705278e-1;4.22217160e-1;4.16312426e-1;4.00254786e-1;3.92523140e-1;4.14995849e-1;4.47368532e-1;4.73882526e-1;4.82317865e-1;4.91479307e-1;5.14172673e-1;5.40986776e-1;5.62239766e-1;5.87252080e-1;5.77092409e-1;5.70300162e-1;5.83127141e-1;6.10722244e-1;6.61891162e-1
26;"-";"Iter";"-";"F Burned orange";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:10:10 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.70015960e+1;4.04840940e+1;4.89691754e+1;6.70015960e+1;6.35369342e+1;5.04185734e+1;4.87227898e-1;3.66340861e-1;8.60509952e-2;243;131;76;#f3834c;T;0.14;0.64;0.96;0.37;7.41763338e-2;7.64536336e-2;7.91845694e-2;8.25771689e-2;8.54576603e-2;8.82158652e-2;9.52074975e-2;1.07578643e-1;1.22910291e-1;1.47870973e-1;1.84550211e-1;2.11952209e-1;2.21122161e-1;2.29136825e-1;2.30667681e-1;2.23980308e-1;2.25335672e-1;2.67821968e-1;3.62951279e-1;5.08205771e-1;6.56316519e-1;7.65379846e-1;8.28362703e-1;8.59179318e-1;8.79466057e-1;8.98475707e-1;9.08953071e-1;9.18029070e-1;9.22780693e-1;9.24986064e-1;9.24702168e-1
27;"-";"Iter";"-";"F India red";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Feb 03 2024 04:10:50 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.44273055e+1;4.12773207e+1;2.37840248e+1;6.44273055e+1;4.76392385e+1;2.99505802e+1;4.50383474e-1;3.33300980e-1;1.56404855e-1;231;124;116;#e77c74;T;0.19;0.66;0.71;0.42;1.32530704e-1;1.39558896e-1;1.49885327e-1;1.58623621e-1;1.69155344e-1;1.79025769e-1;1.90961674e-1;2.05523387e-1;2.20972449e-1;2.37168282e-1;2.44357020e-1;2.33303815e-1;2.17633665e-1;2.09893852e-1;2.10988536e-1;2.06326693e-1;2.00593904e-1;2.15820938e-1;2.70953506e-1;3.83151323e-1;5.38235128e-1;6.90180719e-1;7.92247176e-1;8.44638228e-1;8.77499223e-1;9.01073217e-1;9.11073267e-1;9.20709789e-1;9.25263405e-1;9.25222039e-1;9.22368824e-1
