sep=;
Export Date/Time;Fri May 24 2024 18:46:02 GMT+0000 (Coordinated Universal Time),User Email;nicholasjennings@berkeley.edu,Saved Library Name;5/25lamy
Exported From; Saved Library
Index;Original Library Name;Saved Collection Name;Original Color Name;User Color Name;Scan Type;DE00 to Scan;Match Degree;Scan Reference Index;Nix Device;Note;Date Saved;Illuminant;Observer;Measurement Mode;L;a;b;L;c;h;X;Y;Z;sRGB R;sRGB G;sRGB B;HEX;Density Status;Density C;Density M;Density Y;Density K;R400 nm;R410 nm;R420 nm;R430 nm;R440 nm;R450 nm;R460 nm;R470 nm;R480 nm;R490 nm;R500 nm;R510 nm;R520 nm;R530 nm;R540 nm;R550 nm;R560 nm;R570 nm;R580 nm;R590 nm;R600 nm;R610 nm;R620 nm;R630 nm;R640 nm;R650 nm;R660 nm;R670 nm;R680 nm;R690 nm;R700 nm
11;"-";"Base";"-";"01010";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:41:27 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.45857360e+1;4.20689068e+1;5.01511132e+1;5.45857360e+1;6.54593544e+1;5.00086320e+1;3.20398480e-1;2.25308136e-1;3.77811218e-2;207;97;43;#cf612b;T;0.36;0.80;1.33;0.57;3.42098102e-2;3.39732766e-2;3.56074907e-2;3.78799736e-2;3.84030677e-2;3.84477414e-2;4.00938429e-2;4.36995141e-2;4.77518924e-2;5.35408519e-2;7.31702074e-2;1.22990131e-1;1.64133474e-1;1.90883368e-1;1.88034698e-1;1.68843418e-1;1.40184328e-1;1.11937024e-1;1.02824375e-1;1.27291054e-1;2.26689681e-1;4.40539896e-1;6.81260288e-1;8.31658959e-1;9.25939977e-1;9.58401442e-1;9.51411366e-1;9.53001320e-1;9.53290641e-1;9.53009665e-1;9.51450408e-1
12;"-";"Base";"-";"01011";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:41:36 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.87659611e+1;1.67916558e+1;3.74287458e+1;4.87659611e+1;4.10228073e+1;6.58375679e+1;1.99960588e-1;1.74046973e-1;4.22017583e-2;154;104;52;#9a6834;T;0.58;0.81;1.28;0.72;4.30620313e-2;4.26313244e-2;4.24350351e-2;4.34653200e-2;4.28922735e-2;4.29585874e-2;4.48944494e-2;4.88528199e-2;5.37924059e-2;6.23596683e-2;8.67690220e-2;1.31903321e-1;1.58061564e-1;1.71900153e-1;1.75855994e-1;1.72904432e-1;1.51792109e-1;1.19447865e-1;1.04584306e-1;1.24749474e-1;1.98246464e-1;2.93744564e-1;3.35589498e-1;3.41329634e-1;3.43758643e-1;3.78941208e-1;5.25659978e-1;7.03352630e-1;8.68847251e-1;9.91732359e-1;9.96132195e-1
13;"-";"Base";"-";"01100";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:41:49 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.55212515e+1;9.42469647e+0;-4.96792259e+1;4.55212515e+1;5.05653082e+1;2.80741986e+2;1.59727467e-1;1.49176879e-1;3.89727976e-1;74;105;192;#4a69c0;T;0.90;0.78;0.34;0.87;1.89572439e-1;2.18888998e-1;2.88162470e-1;3.58568609e-1;4.63299513e-1;5.39348722e-1;5.76976538e-1;5.55855632e-1;4.80799288e-1;3.99198234e-1;3.34623367e-1;2.59747624e-1;1.92454830e-1;1.47843614e-1;1.31344408e-1;1.11769691e-1;8.82837921e-2;7.67765194e-2;8.65933523e-2;1.12093978e-1;1.35141626e-1;1.36512846e-1;1.22032464e-1;1.08355448e-1;9.91597697e-2;9.80016291e-2;1.24661863e-1;1.74688265e-1;2.52440751e-1;3.22331429e-1;4.04102206e-1
14;"-";"Base";"-";"01101";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:42:05 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.52122739e+1;1.26620000e+1;-4.39575313e+1;4.52122739e+1;4.57448445e+1;2.86069086e+2;1.63075705e-1;1.46940519e-1;3.44637588e-1;91;102;181;#5b66b5;T;0.85;0.82;0.40;0.86;1.98189422e-1;2.28651494e-1;2.91327059e-1;3.52405608e-1;4.26980376e-1;4.79454160e-1;4.98525083e-1;4.71398294e-1;4.03414398e-1;3.32386136e-1;2.74773479e-1;2.12165564e-1;1.63036704e-1;1.34450585e-1;1.33715302e-1;1.22921810e-1;1.01027884e-1;8.70108008e-2;9.72134471e-2;1.26211971e-1;1.51853070e-1;1.51904434e-1;1.34064540e-1;1.18773662e-1;1.08928151e-1;1.10593021e-1;1.46655649e-1;2.08760679e-1;2.98580408e-1;3.80534023e-1;4.59799588e-1
15;"-";"Base";"-";"01110";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:42:31 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.74307642e+1;-1.56384078e+1;3.36552486e+1;4.74307642e+1;3.71111245e+1;1.14922632e+2;1.32118469e-1;1.63503052e-1;4.47612482e-2;100;119;52;#647734;T;0.83;0.71;1.25;0.79;4.17626053e-2;4.31303419e-2;4.30467762e-2;4.38192040e-2;4.34902981e-2;4.41520847e-2;4.63134721e-2;5.04104123e-2;5.61625138e-2;6.64213523e-2;9.72308144e-2;1.65313959e-1;2.13276505e-1;2.39611477e-1;2.27706298e-1;2.02049732e-1;1.66224524e-1;1.28714591e-1;1.11440264e-1;1.20210782e-1;1.47675961e-1;1.64300695e-1;1.54746637e-1;1.37982190e-1;1.25522643e-1;1.21915251e-1;1.58174187e-1;2.24935472e-1;3.23923022e-1;4.16662008e-1;5.01196444e-1
16;"-";"Base";"-";"01111";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:42:42 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.64663218e+1;-1.51443323e+1;2.88157231e+1;4.64663218e+1;3.25529830e+1;1.17724528e+2;1.26565777e-1;1.56157855e-1;5.06354887e-2;97;117;60;#61753c;T;0.86;0.74;1.19;0.81;4.65027466e-2;4.98836711e-2;5.07094786e-2;5.10288104e-2;4.96285707e-2;5.03382757e-2;5.30942343e-2;5.80930375e-2;6.54238015e-2;7.94727951e-2;1.15455814e-1;1.70874089e-1;1.95530698e-1;2.05332011e-1;2.04392642e-1;1.96608856e-1;1.70051277e-1;1.32045969e-1;1.11424074e-1;1.16901256e-1;1.39680564e-1;1.51226416e-1;1.39463648e-1;1.23706140e-1;1.12544276e-1;1.11942470e-1;1.50824577e-1;2.19182149e-1;3.17705393e-1;4.09813344e-1;4.92673784e-1
17;"-";"Base";"-";"10000";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:42:52 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.95979870e+1;6.38788069e+1;1.96429184e+1;6.95979870e+1;6.68307280e+1;1.70928148e+1;6.25511338e-1;4.01806250e-1;2.16018865e-1;255;113;139;#ff718b;T;0.04;0.94;0.62;0.31;2.54388899e-1;3.25543642e-1;3.81082118e-1;4.07390565e-1;3.58873725e-1;3.13278586e-1;2.47441337e-1;1.85936123e-1;1.38167754e-1;1.01600409e-1;8.23722854e-2;6.96179196e-2;5.95488027e-2;5.37188500e-2;6.15374148e-2;1.12563416e-1;2.30574042e-1;4.64761138e-1;6.90740645e-1;8.40156794e-1;8.93902659e-1;9.11225021e-1;9.20435727e-1;9.22484756e-1;9.26148891e-1;9.35500562e-1;9.40902472e-1;9.45389450e-1;9.49473262e-1;9.53032196e-1;9.51546550e-1
18;"-";"Base";"-";"10001";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:43:02 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.93685965e+1;4.33136157e+1;4.93744805e+0;5.93685965e+1;4.35941246e+1;6.50324491e+0;3.84982094e-1;2.74282005e-1;2.01507942e-1;213;110;136;#d56e88;T;0.31;0.97;0.65;0.49;2.25922942e-1;2.84065694e-1;3.32446843e-1;3.60598534e-1;3.26787710e-1;2.93694317e-1;2.39510164e-1;1.84217721e-1;1.37108400e-1;1.00526959e-1;8.17948505e-2;6.82916418e-2;5.71845137e-2;5.07035404e-2;5.99188767e-2;1.13748387e-1;2.27302268e-1;4.10504133e-1;5.31379580e-1;5.69040120e-1;5.41900992e-1;4.84203815e-1;4.18735385e-1;3.79942358e-1;3.59669745e-1;3.89355958e-1;5.14615178e-1;6.65851474e-1;8.11709166e-1;9.24224436e-1;9.41758215e-1
19;"-";"Base";"-";"10010";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:43:15 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.63592453e+1;5.97610524e+1;7.13919019e+1;6.63592453e+1;9.31030990e+1;5.00678221e+1;5.50363732e-1;3.57901161e-1;3.63089780e-2;255;107;23;#ff6b17;T;0.07;1.00;1.35;0.35;3.75127569e-2;4.26802896e-2;4.32359874e-2;4.33482304e-2;4.07660045e-2;3.93352807e-2;4.03154418e-2;4.40096222e-2;4.72971685e-2;5.03288805e-2;5.70339374e-2;6.30356371e-2;6.03001751e-2;5.64845130e-2;5.93434423e-2;9.64974165e-2;1.82740331e-1;3.67218137e-1;5.77870071e-1;7.51012802e-1;8.37978780e-1;8.75268281e-1;8.94678831e-1;9.02600586e-1;9.09718990e-1;9.20895040e-1;9.27365839e-1;9.32949901e-1;9.36749279e-1;9.39887464e-1;9.39324856e-1
20;"-";"Base";"-";"10011";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:43:25 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.90581072e+1;3.65094857e+1;5.44261415e+1;5.90581072e+1;6.55373742e+1;5.61459788e+1;3.60000595e-1;2.70906145e-1;4.34897641e-2;213;114;44;#d5722c;T;0.30;0.95;1.27;0.49;4.26659770e-2;4.68712486e-2;4.80192453e-2;4.90665585e-2;4.77179438e-2;4.75548245e-2;4.95937392e-2;5.37528098e-2;5.77950776e-2;6.33311048e-2;7.26450533e-2;7.75940195e-2;7.16695040e-2;6.53500259e-2;7.03316703e-2;1.18158929e-1;2.17184886e-1;3.81160229e-1;5.05241036e-1;5.62732160e-1;5.54704428e-1;5.09688437e-1;4.48534369e-1;4.06256109e-1;3.82164240e-1;4.04070735e-1;5.23082316e-1;6.67799473e-1;8.08566213e-1;9.20344472e-1;9.43985045e-1
21;"-";"Base";"-";"10100";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:43:36 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.44409442e+1;2.11039922e+1;-1.92194393e+1;4.44409442e+1;2.85440945e+1;3.17675824e+2;1.72298359e-1;1.41455472e-1;1.93961346e-1;128;93;138;#805d8a;T;0.79;1.05;0.66;0.82;1.83341086e-1;2.11504534e-1;2.57170498e-1;3.02099288e-1;3.06559235e-1;2.92719096e-1;2.48805851e-1;1.94925249e-1;1.45409837e-1;1.07293680e-1;8.72991607e-2;7.16470778e-2;5.88678680e-2;5.14885187e-2;6.18462339e-2;1.06013916e-1;1.75935909e-1;2.42703587e-1;2.45620683e-1;2.17213526e-1;1.83580503e-1;1.55255318e-1;1.31118119e-1;1.13157161e-1;1.01465121e-1;9.74752083e-2;1.19316839e-1;1.62206873e-1;2.31115192e-1;2.92764306e-1;3.67883593e-1
22;"-";"Base";"-";"10101";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:43:47 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.59644100e+1;2.07819015e+1;-1.69613959e+1;4.59644100e+1;2.68249209e+1;3.20779987e+2;1.84015660e-1;1.52423872e-1;1.95704358e-1;133;97;138;#85618a;T;0.76;1.02;0.66;0.79;1.80633098e-1;2.11302385e-1;2.55960852e-1;2.99412549e-1;3.04137826e-1;2.92568892e-1;2.52853781e-1;2.01901585e-1;1.52116716e-1;1.13082215e-1;9.21716839e-2;7.52091557e-2;6.14785440e-2;5.36203906e-2;6.60947189e-2;1.16176873e-1;1.93058059e-1;2.63288766e-1;2.64353752e-1;2.34012842e-1;1.98954046e-1;1.68034911e-1;1.40588284e-1;1.21116892e-1;1.08818665e-1;1.07291974e-1;1.37042046e-1;1.89579457e-1;2.67276913e-1;3.36794287e-1;4.11889195e-1
23;"-";"Base";"-";"10110";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:44:07 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.77730652e+1;1.18341461e+1;3.45272577e+1;4.77730652e+1;3.64990211e+1;7.10809550e+1;1.81815630e-1;1.66164370e-1;4.42632153e-2;144;105;54;#906936;T;0.67;0.98;1.26;0.74;4.42086905e-2;4.81673405e-2;4.91239019e-2;4.95539159e-2;4.79982011e-2;4.83618602e-2;5.05224466e-2;5.44946864e-2;5.88351600e-2;6.57239631e-2;7.73080066e-2;8.30294862e-2;7.63428584e-2;6.93728849e-2;7.56338313e-2;1.21219069e-1;1.98428839e-1;2.81977236e-1;2.99979836e-1;2.78691888e-1;2.43915603e-1;2.09791258e-1;1.76979527e-1;1.51065513e-1;1.33967519e-1;1.27990186e-1;1.62749812e-1;2.26227701e-1;3.19939345e-1;4.07729506e-1;4.84951138e-1
24;"-";"Base";"-";"10111";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:44:17 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.79920582e+1;9.01893470e+0;3.25620368e+1;4.79920582e+1;3.37879775e+1;7.45184933e+1;1.78278933e-1;1.67882052e-1;4.85171946e-2;140;108;58;#8c6c3a;T;0.70;0.95;1.22;0.74;4.99145053e-2;5.27993366e-2;5.23406453e-2;5.22125699e-2;5.20953014e-2;5.31944893e-2;5.55823855e-2;6.00594059e-2;6.58035576e-2;7.43713230e-2;8.67528394e-2;9.06480104e-2;8.15378651e-2;7.30331317e-2;8.15853104e-2;1.32203817e-1;2.11839169e-1;2.88655102e-1;2.96034664e-1;2.68171281e-1;2.31618583e-1;1.96957842e-1;1.63678139e-1;1.39036685e-1;1.23278514e-1;1.21072024e-1;1.60036802e-1;2.27674529e-1;3.24413449e-1;4.14515644e-1;4.91560131e-1
25;"-";"Base";"-";"11000";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:44:27 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.99673369e+1;7.09877836e+1;-9.26695101e+0;4.99673369e+1;7.15900957e+1;3.52562501e+2;3.46067523e-1;1.83913194e-1;1.91968261e-1;217;39;138;#d9278a;T;0.32;1.23;0.67;0.63;2.28056222e-1;2.83295810e-1;3.24021339e-1;3.45278144e-1;3.14913332e-1;2.84756690e-1;2.29757026e-1;1.70620129e-1;1.23553894e-1;8.91041458e-2;6.93687722e-2;5.66736981e-2;4.87627089e-2;4.50521931e-2;5.12811206e-2;6.56097382e-2;7.95119703e-2;8.84255543e-2;1.00103475e-1;1.43151850e-1;2.62524486e-1;4.88870293e-1;7.17989802e-1;8.47377717e-1;9.25797343e-1;9.48868811e-1;9.45157647e-1;9.48342264e-1;9.50168014e-1;9.52058375e-1;9.49598253e-1
26;"-";"Base";"-";"11001";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:44:37 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.37136136e+1;5.09106101e+1;-1.89150418e+1;4.37136136e+1;5.43108555e+1;3.39618238e+2;2.26033855e-1;1.36409964e-1;1.86706783e-1;169;61;136;#a93d88;T;0.53;1.20;0.68;0.79;2.12072760e-1;2.58684397e-1;2.96162784e-1;3.19775462e-1;2.99157619e-1;2.76744097e-1;2.29592249e-1;1.75275207e-1;1.28658891e-1;9.36081782e-2;7.35390782e-2;5.97125925e-2;5.08000515e-2;4.65150476e-2;5.39292097e-2;7.12232813e-2;8.74564871e-2;9.59378034e-2;1.06419846e-1;1.48335248e-1;2.38078788e-1;3.35970432e-1;3.69272292e-1;3.66046518e-1;3.61770779e-1;3.89119774e-1;5.14183104e-1;6.65549636e-1;8.09813082e-1;9.21209812e-1;9.37625110e-1
27;"-";"Base";"-";"11010";Scan;"-";"-";"-";Nix Spectro 2;"-";Fri May 24 2024 18:44:46 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.88369386e+1;5.94728771e+1;4.07042673e+1;4.88369386e+1;7.20684431e+1;3.43884144e+1;3.00361301e-1;1.74619819e-1;3.70494670e-2;209;58;51;#d13a33;T;0.37;1.18;1.34;0.65;3.78842168e-2;4.16996777e-2;4.26971316e-2;4.37275916e-2;4.20779102e-2;4.13380228e-2;4.23805416e-2;4.54274304e-2;4.84326817e-2;5.20479865e-2;5.81257381e-2;6.16999343e-2;5.80612905e-2;5.43837696e-2;5.76029755e-2;7.46012256e-2;9.37198400e-2;1.02321997e-1;1.02572791e-1;1.29191920e-1;2.27165505e-1;4.31242615e-1;6.58974886e-1;8.03819835e-1;8.95454347e-1;9.31247592e-1;9.29434597e-1;9.35723662e-1;9.39770103e-1;9.43259001e-1;9.41378593e-1
