sep=;
Export Date/Time;Sat Dec 30 2023 07:01:28 GMT+0000 (Coordinated Universal Time),User Email;varun.nealsri@gmail.com,Saved Library Name;122823
Exported From; Saved Library
Index;Original Library Name;Saved Collection Name;Original Color Name;User Color Name;Scan Type;DE00 to Scan;Match Degree;Scan Reference Index;Nix Device;Note;Date Saved;Illuminant;Observer;Measurement Mode;L;a;b;L;c;h;X;Y;Z;sRGB R;sRGB G;sRGB B;HEX;Density Status;Density C;Density M;Density Y;Density K;R400 nm;R410 nm;R420 nm;R430 nm;R440 nm;R450 nm;R460 nm;R470 nm;R480 nm;R490 nm;R500 nm;R510 nm;R520 nm;R530 nm;R540 nm;R550 nm;R560 nm;R570 nm;R580 nm;R590 nm;R600 nm;R610 nm;R620 nm;R630 nm;R640 nm;R650 nm;R660 nm;R670 nm;R680 nm;R690 nm;R700 nm
11;"-";"cell1";"-";"011000";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:29:01 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.66232206e+1;3.37083988e+1;3.45339619e+1;6.66232206e+1;4.82581669e+1;4.56931028e+1;4.57020041e-1;3.61353605e-1;1.29651844e-1;229;137;102;#e58966;T;0.19;0.60;0.78;0.39;9.55531672e-2;1.02709077e-1;1.06536053e-1;1.10767134e-1;1.20263033e-1;1.31071746e-1;1.50049001e-1;1.76685601e-1;2.10213214e-1;2.47492433e-1;2.73216575e-1;2.72231817e-1;2.49723911e-1;2.30278090e-1;2.24866822e-1;2.35552415e-1;2.51285225e-1;2.84376711e-1;3.47989291e-1;4.57584262e-1;5.78278303e-1;6.73449934e-1;7.40292132e-1;7.84518242e-1;8.15313220e-1;8.43684196e-1;8.51065099e-1;8.56988966e-1;8.60633373e-1;8.64191711e-1;8.68020594e-1
12;"-";"cell1";"-";"100000";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:29:20 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.24180408e+1;-5.97800778e-1;-1.16649458e+0;7.24180408e+1;1.31075374e+0;2.42865938e+2;4.24990834e-1;4.42841890e-1;3.73890796e-1;176;178;180;#b0b2b4;T;0.34;0.33;0.33;0.36;2.56604195e-1;3.05430353e-1;3.53259385e-1;3.80522490e-1;4.06768650e-1;4.32801396e-1;4.62695867e-1;4.93151873e-1;5.27304769e-1;5.62119544e-1;5.73782206e-1;5.45425475e-1;5.01522481e-1;4.65484440e-1;4.43280369e-1;4.13915873e-1;3.80331874e-1;3.61373067e-1;3.66548628e-1;3.93464327e-1;4.24719512e-1;4.54271287e-1;4.85777467e-1;5.16205490e-1;5.39673865e-1;5.69853544e-1;5.88407278e-1;6.08389020e-1;6.27390385e-1;6.41314864e-1;6.52405918e-1
13;"-";"cell1";"-";"101000";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:29:34 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.04511767e+1;-2.71049569e+0;2.93822331e+1;7.04511767e+1;2.95069892e+1;9.52705887e+1;3.90484004e-1;4.13941300e-1;1.76785611e-1;182;173;118;#b6ad76;T;0.34;0.37;0.64;0.37;1.24195836e-1;1.35590002e-1;1.43626198e-1;1.49987593e-1;1.62102386e-1;1.75926104e-1;1.99068770e-1;2.31451407e-1;2.77916223e-1;3.40386957e-1;4.01787877e-1;4.39449638e-1;4.44940120e-1;4.43397641e-1;4.35796261e-1;4.12557006e-1;3.80213022e-1;3.59013945e-1;3.63898486e-1;3.92666012e-1;4.25008684e-1;4.53818142e-1;4.85721976e-1;5.17589152e-1;5.42162299e-1;5.72763443e-1;5.83750904e-1;5.93836427e-1;6.07190073e-1;6.23520553e-1;6.45899951e-1
14;"-";"cell1";"-";"110000";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:29:42 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.96873043e+1;1.70129535e+1;-4.48251585e+0;5.96873043e+1;1.75935652e+1;3.45239359e+2;3.11962810e-1;2.77776272e-1;2.53665958e-1;170;133;152;#aa8598;T;0.44;0.62;0.51;0.54;1.95892155e-1;2.27284566e-1;2.49560356e-1;2.62862176e-1;2.80679047e-1;3.00702661e-1;3.22638661e-1;3.42590421e-1;3.54008794e-1;3.55911404e-1;3.40480626e-1;3.00247610e-1;2.53389210e-1;2.19078898e-1;2.08259538e-1;2.11452201e-1;2.16668665e-1;2.31274456e-1;2.57295430e-1;2.98085898e-1;3.36154163e-1;3.66817445e-1;3.97978604e-1;4.29378301e-1;4.53555137e-1;4.84612316e-1;5.02983749e-1;5.23180842e-1;5.44039965e-1;5.61208844e-1;5.78035355e-1
15;"-";"cell1";"-";"111000";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:29:56 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.73416126e+1;1.64963946e+1;2.00075559e+1;5.73416126e+1;2.59313194e+1;5.04941380e+1;2.83874907e-1;2.52741988e-1;1.24403311e-1;173;127;104;#ad7f68;T;0.44;0.68;0.80;0.57;9.58827734e-2;1.05000935e-1;1.07373752e-1;1.09194972e-1;1.16488457e-1;1.26965508e-1;1.45179704e-1;1.70651615e-1;2.01565489e-1;2.33530298e-1;2.52069175e-1;2.43798494e-1;2.17082590e-1;1.95162773e-1;1.87111601e-1;1.92414507e-1;2.00525984e-1;2.18296692e-1;2.47977972e-1;2.92899251e-1;3.33503127e-1;3.64977539e-1;3.96752805e-1;4.28759784e-1;4.53283846e-1;4.83936399e-1;4.94619608e-1;5.04502535e-1;5.19218802e-1;5.37712991e-1;5.66845179e-1
16;"-";"cell1";"-";"000010";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:30:14 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.59197945e+1;4.54641377e+1;-2.22509259e-1;5.59197945e+1;4.54646822e+1;3.59719587e+2;3.46457727e-1;2.38325957e-1;1.97729593e-1;204;99;137;#cc6389;T;0.32;0.82;0.61;0.56;1.95659608e-1;2.06912711e-1;2.09689468e-1;2.09419996e-1;2.15657979e-1;2.30605751e-1;2.51818419e-1;2.73964316e-1;2.82499671e-1;2.73846626e-1;2.43218124e-1;1.95295304e-1;1.58770502e-1;1.38477743e-1;1.35953709e-1;1.26567602e-1;1.12564862e-1;1.11423858e-1;1.43771306e-1;2.27350250e-1;3.55998844e-1;4.90254402e-1;6.04094684e-1;7.00445235e-1;7.70135999e-1;8.49513292e-1;8.89347970e-1;9.17333961e-1;9.27117348e-1;9.29171979e-1;9.24321532e-1
17;"-";"cell1";"-";"001010";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:30:31 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.61901520e+1;4.03376740e+1;2.03673898e+1;5.61901520e+1;4.51880350e+1;2.67902268e+1;3.35003988e-1;2.41023784e-1;1.16360754e-1;204;104;102;#cc6866;T;0.33;0.79;0.82;0.55;1.04376055e-1;1.10641323e-1;1.08807079e-1;1.06287599e-1;1.08514667e-1;1.16322331e-1;1.33174792e-1;1.59511492e-1;1.93847343e-1;2.26871386e-1;2.35212833e-1;2.07524270e-1;1.74432009e-1;1.54034406e-1;1.48458332e-1;1.36004940e-1;1.19735770e-1;1.18606165e-1;1.52067840e-1;2.35016853e-1;3.54935467e-1;4.77009147e-1;5.93931139e-1;7.04102755e-1;7.84948826e-1;8.71438384e-1;9.01564360e-1;9.22609389e-1;9.29449975e-1;9.30719435e-1;9.25070703e-1
18;"-";"cell1";"-";"010010";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:30:44 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.34897639e+1;4.32939786e+1;2.14930401e+0;5.34897639e+1;4.33472962e+1;2.84208185e+0;3.10785036e-1;2.14975288e-1;1.68022733e-1;195;95;126;#c35f7e;T;0.37;0.87;0.68;0.60;1.70260400e-1;1.81024998e-1;1.80555776e-1;1.77557677e-1;1.80326715e-1;1.91970661e-1;2.10492805e-1;2.32462883e-1;2.45230928e-1;2.43237779e-1;2.19385818e-1;1.76642060e-1;1.41014695e-1;1.19800635e-1;1.16971947e-1;1.12242885e-1;1.04278266e-1;1.07364990e-1;1.40315771e-1;2.18508005e-1;3.28205705e-1;4.35353041e-1;5.31558514e-1;6.20864987e-1;6.86677575e-1;7.61047125e-1;7.92649269e-1;8.17236185e-1;8.31142843e-1;8.41745257e-1;8.46444070e-1
19;"-";"cell1";"-";"011010";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:31:00 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.56689897e+1;4.03412610e+1;2.07570148e+1;5.56689897e+1;4.53681717e+1;2.72274329e+1;3.28632215e-1;2.35841310e-1;1.12094220e-1;202;102;100;#ca6664;T;0.33;0.81;0.84;0.56;1.05899937e-1;1.09223381e-1;1.06357813e-1;1.03705719e-1;1.05086118e-1;1.12544127e-1;1.29227206e-1;1.54562071e-1;1.85686812e-1;2.14058042e-1;2.19894409e-1;1.94013953e-1;1.62186444e-1;1.41686648e-1;1.36768058e-1;1.30082443e-1;1.20679341e-1;1.25652283e-1;1.65362194e-1;2.52007931e-1;3.63755822e-1;4.70598161e-1;5.74643791e-1;6.72702909e-1;7.44638145e-1;8.19403589e-1;8.40517342e-1;8.54960263e-1;8.60843956e-1;8.65995169e-1;8.70708227e-1
20;"-";"cell1";"-";"100010";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:31:12 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.95886812e+1;3.11371393e+1;-9.62636531e+0;4.95886812e+1;3.25912312e+1;3.42820471e+2;2.38462422e-1;1.80764326e-1;1.90597645e-1;162;97;135;#a26187;T;0.52;0.86;0.63;0.70;1.81203514e-1;1.98570356e-1;2.03096598e-1;2.02706695e-1;2.07958162e-1;2.22415105e-1;2.42737979e-1;2.64635801e-1;2.73528695e-1;2.64385432e-1;2.32560650e-1;1.83517009e-1;1.46250188e-1;1.25094414e-1;1.20716259e-1;1.10374011e-1;9.66742411e-2;9.48752984e-2;1.19073026e-1;1.75004020e-1;2.46732473e-1;3.10335249e-1;3.65699619e-1;4.18981493e-1;4.59016591e-1;5.08515060e-1;5.37323654e-1;5.66966653e-1;5.94732940e-1;6.16968751e-1;6.32110417e-1
21;"-";"cell1";"-";"101010";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:31:33 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.19962607e+1;2.59213985e+1;1.22852282e+1;5.19962607e+1;2.86852878e+1;2.53582180e+1;2.50422775e-1;2.01410044e-1;1.19238952e-1;170;106;104;#aa6a68;T;0.47;0.80;0.81;0.65;1.05962306e-1;1.12560578e-1;1.10812329e-1;1.08783081e-1;1.11767367e-1;1.20169334e-1;1.37694031e-1;1.64609849e-1;1.98092446e-1;2.29542613e-1;2.36336693e-1;2.07425505e-1;1.73074648e-1;1.51516005e-1;1.44697487e-1;1.31651714e-1;1.15426503e-1;1.14160493e-1;1.43283293e-1;2.05875605e-1;2.79775381e-1;3.42653841e-1;4.01545942e-1;4.59289104e-1;5.02469420e-1;5.51576912e-1;5.67573428e-1;5.82710624e-1;6.02234006e-1;6.27630591e-1;6.57349944e-1
22;"-";"cell1";"-";"110010";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:31:45 GMT+0000 (Coordinated Universal Time);D50;2;M2;4.95191278e+1;2.98472862e+1;-4.62819999e+0;4.95191278e+1;3.02039853e+1;3.51185760e+2;2.34857269e-1;1.80189863e-1;1.67729785e-1;162;98;127;#a2627f;T;0.52;0.87;0.68;0.70;1.68770701e-1;1.80122331e-1;1.79320380e-1;1.76299527e-1;1.79103047e-1;1.91357911e-1;2.10344419e-1;2.32363254e-1;2.45595515e-1;2.44274676e-1;2.21527264e-1;1.79028243e-1;1.42352015e-1;1.19915225e-1;1.15225978e-1;1.09552965e-1;1.01496555e-1;1.04773559e-1;1.33492664e-1;1.91208437e-1;2.55845040e-1;3.08458269e-1;3.57223362e-1;4.05879200e-1;4.42575365e-1;4.85910326e-1;5.06667316e-1;5.29472113e-1;5.54851234e-1;5.78626513e-1;5.97283781e-1
23;"-";"cell1";"-";"111010";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:31:57 GMT+0000 (Coordinated Universal Time);D50;2;M2;5.15344399e+1;2.80535363e+1;1.30298416e+1;5.15344399e+1;3.09318230e+1;2.49131447e+1;2.50756229e-1;1.97334009e-1;1.14063737e-1;172;103;102;#ac6766;T;0.46;0.83;0.83;0.66;1.10603638e-1;1.10701084e-1;1.07429139e-1;1.05302446e-1;1.07896216e-1;1.16079457e-1;1.33179843e-1;1.58706829e-1;1.88082740e-1;2.13210851e-1;2.16177836e-1;1.88980222e-1;1.56889603e-1;1.36054784e-1;1.30251557e-1;1.23374268e-1;1.14276983e-1;1.19077250e-1;1.53864458e-1;2.20744312e-1;2.92319655e-1;3.49286020e-1;4.02641654e-1;4.53341544e-1;4.90914971e-1;5.30919552e-1;5.39082587e-1;5.47815502e-1;5.64310372e-1;5.88893414e-1;6.18599772e-1
24;"-";"cell1";"-";"000100";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:32:16 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.73509213e+1;2.17773092e+1;1.18987062e+1;7.73509213e+1;2.48159305e+1;2.86513504e+1;5.88614000e-1;5.21172939e-1;3.41570660e-1;235;176;170;#ebb0aa;T;0.13;0.36;0.38;0.26;2.46269852e-1;2.90822029e-1;3.35462630e-1;3.58268082e-1;3.75757575e-1;3.97415012e-1;4.25877064e-1;4.54473138e-1;4.75461245e-1;4.89622593e-1;4.87035722e-1;4.54436004e-1;4.17559743e-1;3.94305706e-1;4.12722290e-1;4.38803464e-1;4.52048600e-1;4.63441521e-1;4.98749316e-1;5.78294277e-1;6.73855364e-1;7.52868652e-1;8.07448208e-1;8.42759967e-1;8.68098974e-1;8.95240426e-1;9.07415986e-1;9.16967213e-1;9.21244264e-1;9.22468722e-1;9.17976677e-1
25;"-";"cell1";"-";"001100";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:32:33 GMT+0000 (Coordinated Universal Time);D50;2;M2;7.43987826e+1;2.30364080e+1;4.09820124e+1;7.43987826e+1;4.70127795e+1;6.06592142e+1;5.42158639e-1;4.73275234e-1;1.56381226e-1;238;166;108;#eea66c;T;0.14;0.43;0.70;0.28;1.13338113e-1;1.27033487e-1;1.34303436e-1;1.38028920e-1;1.44729599e-1;1.55712575e-1;1.77213252e-1;2.07853615e-1;2.46959478e-1;2.95099884e-1;3.39332312e-1;3.54413211e-1;3.45656455e-1;3.40510219e-1;3.70328575e-1;4.05953705e-1;4.21300203e-1;4.28951293e-1;4.66147512e-1;5.54264784e-1;6.57634139e-1;7.40972638e-1;8.02549601e-1;8.44977438e-1;8.75239670e-1;9.03886735e-1;9.13132370e-1;9.20846045e-1;9.24069643e-1;9.24697876e-1;9.22266066e-1
26;"-";"cell1";"-";"010100";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:32:46 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.62121868e+1;3.62341414e+1;9.25275040e+0;6.62121868e+1;3.73968767e+1;1.43249174e+1;4.59677117e-1;3.55987406e-1;2.39909469e-1;224;134;146;#e08692;T;0.21;0.62;0.53;0.40;1.90933108e-1;2.22296610e-1;2.42396563e-1;2.52415866e-1;2.64718056e-1;2.82226592e-1;3.04327726e-1;3.25783402e-1;3.34874809e-1;3.32397103e-1;3.16042393e-1;2.76753128e-1;2.34216601e-1;2.05873504e-1;2.10469276e-1;2.32027873e-1;2.53185421e-1;2.83621430e-1;3.38901132e-1;4.38061357e-1;5.51063955e-1;6.42501652e-1;7.07160413e-1;7.51550674e-1;7.82856166e-1;8.14559937e-1;8.27568412e-1;8.38590920e-1;8.45967293e-1;8.51705611e-1;8.54530334e-1
27;"-";"cell1";"-";"011100";Scan;"-";"-";"-";Nix Spectro 2;"-";Sat Dec 30 2023 05:33:01 GMT+0000 (Coordinated Universal Time);D50;2;M2;6.49859637e+1;3.77309237e+1;3.39577639e+1;6.49859637e+1;5.07617212e+1;4.19871559e+1;4.46430292e-1;3.40294786e-1;1.21722025e-1;230;129;99;#e68163;T;0.19;0.67;0.81;0.41;9.09673199e-2;1.03966869e-1;1.07714012e-1;1.10208750e-1;1.15038179e-1;1.23632647e-1;1.41434819e-1;1.67295158e-1;1.96234092e-1;2.24980354e-1;2.42126003e-1;2.31718838e-1;2.05540881e-1;1.86576903e-1;1.92616105e-1;2.15194434e-1;2.37466410e-1;2.70949930e-1;3.33736151e-1;4.43491459e-1;5.65624118e-1;6.63518012e-1;7.34141588e-1;7.82107115e-1;8.15541029e-1;8.45870912e-1;8.53585780e-1;8.59798789e-1;8.63466263e-1;8.66789937e-1;8.70488048e-1
